Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/08  21:00:00,979.563885254,97.4919360642,554.863477116,0.0,55.6251445156,124.558693486,384.687334462,333.508362465,42.4850247072,8.69394729026
 04/08  22:00:00,972.028188148,97.4919360642,557.639804837,0.0,46.0930336215,124.558693486,390.808476216,353.791065507,28.3233498048,8.69406090409
 04/08  23:00:00,978.987069672,97.4919360642,563.960095169,0.0,46.0930336215,124.558693486,397.151852795,365.62171147,14.1616749024,17.368466423
 04/08  24:00:00,972.274357513,97.4919360642,569.998740202,0.0,46.0930336215,113.312780494,392.480241436,378.121160134,5.66466996096,8.6944113412
 04/09  01:00:00,963.040254099,97.4919360642,572.099914414,0.0,34.9616554283,113.312780494,402.85530092,388.496280434,5.66466996096,8.69435052432
 04/09  02:00:00,970.880387041,97.4919360642,580.508316125,0.0,34.9616554283,113.312780494,422.587833195,399.554376366,5.66466996096,17.3687868682
 04/09  03:00:00,979.908698485,97.4919360642,590.170241392,0.0,34.9616554283,113.312780494,425.272560414,410.913385099,5.66466996096,8.69450535399
 04/09  04:00:00,1003.06254229,97.4919360642,603.948129814,0.0,44.4937663224,113.312780494,426.398147284,412.038884106,5.66466996096,8.69459321697
 04/09  05:00:00,1009.46842971,97.4919360642,610.848956849,0.0,44.4937663224,113.312780494,451.670478082,420.139344561,14.1616749024,17.3694586181
 04/09  06:00:00,1086.50534949,97.4919360642,615.158800669,0.0,54.0258772165,176.889270242,402.940923149,365.922706762,28.3233498048,8.69486658183
 04/09  07:00:00,1075.7883801,97.4919360642,612.43775382,0.0,54.0258772165,184.38654557,410.588967267,359.408984327,42.4850247072,8.69495823314
 04/09  08:00:00,1123.83854729,97.4919360642,578.98291974,0.0,65.1572554096,220.04316451,405.770793612,331.691369177,56.6466996096,17.4327248256
 04/09  09:00:00,1090.80664815,97.4919360642,551.602997878,0.0,65.1572554096,212.545889182,376.744917281,316.764892326,42.4850247072,17.4950002482
 04/09  10:00:00,1093.39279894,97.4919360642,546.342242255,0.0,65.1572554096,220.04316451,392.406174702,295.267871851,70.808374512,26.3299283394
 04/09  11:00:00,1089.24712226,97.4919360642,540.905361494,0.0,65.1572554096,220.04316451,380.097412034,282.962248234,70.808374512,26.3267892887
 04/09  12:00:00,1085.60365072,97.4919360642,538.6351531,0.0,65.1572554096,220.04316451,364.148196888,275.78151082,70.808374512,17.5583115557
 04/09  13:00:00,1081.21218455,97.4919360642,541.538951493,0.0,65.1572554096,212.545889182,350.531374132,267.556645161,56.6466996096,26.3280293616
 04/09  14:00:00,1081.28170575,97.4919360642,541.679446561,0.0,65.1572554096,212.545889182,320.112392769,251.302143205,42.4850247072,26.3252248573
 04/09  15:00:00,1094.70859501,97.4919360642,556.456988647,0.0,65.1572554096,212.545889182,312.864126984,238.660234127,56.6466996096,17.5571932479
 04/09  16:00:00,1074.6417016,97.4919360642,562.317834488,0.0,65.1572554096,220.04316451,345.534547085,234.238047357,84.9700494144,26.3264503135
 04/09  17:00:00,1028.21701772,97.4919360642,562.49070132,0.0,54.0258772165,184.38654557,342.200554598,239.735852574,84.9700494144,17.4946526102
 04/09  18:00:00,998.977332931,97.4919360642,563.833804924,0.0,44.4937663224,163.454314868,367.696549152,274.031352428,84.9700494144,8.69514731
 04/09  19:00:00,1011.81088888,97.4919360642,576.443679462,0.0,44.4937663224,155.95703954,369.333008224,295.31567682,56.6466996096,17.3706317948
 04/09  20:00:00,977.490802863,97.4919360642,564.810459569,0.0,44.4937663224,124.558693486,397.637755463,332.295594296,56.6466996096,8.69546155753
 04/09  21:00:00,968.424558586,97.4919360642,555.117979947,0.0,44.4937663224,124.558693486,388.841490029,337.660911228,42.4850247072,8.69555409341
 04/09  22:00:00,958.939720864,97.4919360642,555.663675707,0.0,34.9616554283,124.558693486,402.047206601,356.354945203,28.3233498048,17.368911593
 04/09  23:00:00,968.343676079,97.4919360642,564.574048576,0.0,34.9616554283,124.558693486,391.911474941,369.056320014,14.1616749024,8.69348002415
 04/09  24:00:00,967.08520779,97.4919360642,576.44240318,0.0,34.9616554283,113.312780494,405.190734156,382.157526681,5.66466996096,17.368537514
 04/10  01:00:00,984.041388718,97.4919360642,582.654678496,0.0,46.0930336215,113.312780494,407.589145054,393.230938026,5.66466996096,8.69353706673
 04/10  02:00:00,989.066437023,97.4919360642,588.036999536,0.0,46.0930336215,113.312780494,418.019132963,403.660912859,5.66466996096,8.69355014315
 04/10  03:00:00,992.552736513,97.4919360642,591.747903889,0.0,46.0930336215,113.312780494,436.12069934,413.088769329,5.66466996096,17.3672600495
 04/10  04:00:00,1089.9242783,97.4919360642,599.135115168,0.0,100.150657288,148.969399434,416.322566032,401.96416789,5.66466996096,8.69372818142
 04/10  05:00:00,1083.83308897,97.5133417199,591.262897028,0.0,100.150657288,149.894399434,639.619798756,616.764317206,14.1616749024,8.69380664778
 04/10  06:00:00,1308.33489403,98.0543754616,586.000620447,0.0,176.471037341,302.612436532,480.66455393,434.972099673,28.3233498048,17.3691044524
 04/10  07:00:00,1414.22947057,99.7626005749,582.100287986,0.0,243.2593065,310.10971186,461.32236604,401.334661573,42.4850247072,17.5026797594
 04/10  08:00:00,1445.30275034,100.54782545,570.468563189,0.0,243.2593065,310.10971186,469.684667889,386.688573863,56.6466996096,26.349394417
 04/10  09:00:00,1455.91120239,101.423891602,545.264399493,0.0,243.2593065,302.612436532,423.359174149,354.437484262,42.4850247072,26.4366651803
 04/10  10:00:00,1445.39195408,102.249906365,526.998483676,0.0,243.2593065,310.10971186,418.586893251,321.223265123,70.808374512,26.5552536169
 04/10  11:00:00,1435.70953317,103.258970498,516.96726402,0.0,243.2593065,310.10971186,406.454508132,300.172760377,70.808374512,35.4733732431
 04/10  12:00:00,1393.41751009,104.565974443,515.479326148,0.0,243.2593065,310.10971186,395.171047153,289.055141066,70.808374512,35.3075315742
 04/10  13:00:00,1423.66748632,106.074903828,511.206376676,0.0,243.2593065,302.612436532,355.185328845,271.937459025,56.6466996096,26.6011702109
 04/10  14:00:00,1424.95725558,108.054703318,511.156443145,0.0,243.2593065,302.612436532,341.463334054,263.5641162,42.4850247072,35.4141931472
 04/10  15:00:00,1441.01466692,110.716367917,523.219914601,0.0,243.2593065,302.612436532,349.045882797,257.052121585,56.6466996096,35.3470616017
 04/10  16:00:00,1453.44413406,113.158577282,525.398553186,0.0,243.2593065,310.10971186,353.067483141,241.695398947,84.9700494144,26.4020347793
 04/10  17:00:00,1441.62164324,114.286959281,513.514103819,0.0,243.2593065,310.10971186,322.940886938,229.233809698,84.9700494144,8.73702782478
 04/10  18:00:00,1165.6973534,97.4919360642,520.312799636,0.0,166.938926447,199.110933808,324.195265838,221.815271688,84.9700494144,17.4099447354
 04/10  19:00:00,1182.98212857,97.4919360642,535.039792453,0.0,166.938926447,191.61365848,320.536919531,246.482910856,56.6466996096,17.4073090655
 04/10  20:00:00,1072.16626824,97.4919360642,549.936491232,0.0,100.150657288,124.558693486,363.622070316,298.262219613,56.6466996096,8.71315109277
 04/10  21:00:00,1038.58614273,97.4919360642,556.248804243,0.0,100.150657288,124.558693486,370.127890876,310.269172026,42.4850247072,17.373694142
 04/10  22:00:00,975.283601259,97.4919360642,560.990633359,0.0,46.0930336215,124.558693486,370.579502393,333.561405825,28.3233498048,8.6947467633
 04/10  23:00:00,980.956404343,97.4919360642,566.15610276,0.0,46.0930336215,124.558693486,370.149857079,347.293365673,14.1616749024,8.69481650334
 04/10  24:00:00,971.008544272,97.4919360642,568.670683585,0.0,46.0930336215,113.312780494,382.583831315,359.549188779,5.66466996096,17.3699725751
 04/11  01:00:00,972.281195871,97.4919360642,570.000034037,0.0,46.0930336215,113.312780494,383.799665374,369.440191863,5.66466996096,8.69480355022
 04/11  02:00:00,976.498674617,97.4919360642,574.491435442,0.0,46.0930336215,113.312780494,394.983129721,380.623667302,5.66466996096,8.69479245778
 04/11  03:00:00,980.044182072,97.4919360642,578.236563176,0.0,46.0930336215,113.312780494,414.650106536,391.61576528,5.66466996096,17.369671295
 04/11  04:00:00,1071.60681558,97.4919360642,576.187965702,0.0,100.150657288,148.969399434,391.65842975,377.298862503,5.66466996096,8.69489728574
 04/11  05:00:00,1064.88881866,98.0179749803,567.951082197,0.0,100.150657288,149.894399434,525.272122416,502.415496163,14.1616749024,8.6949513514
 04/11  06:00:00,1288.69037344,101.231380089,560.447172537,0.0,176.471037341,302.612436532,426.201108021,380.507615016,28.3233498048,17.3701432006
 04/11  07:00:00,1387.60071572,104.034352905,549.236952858,0.0,243.2593065,310.10971186,412.548263694,352.5626876,42.4850247072,17.5005513866
 04/11  08:00:00,1416.23814544,105.42586221,534.668456738,0.0,243.2593065,310.10971186,408.867995003,325.870254356,56.6466996096,26.351041038
 04/11  09:00:00,1434.27649715,106.711194066,519.689883751,0.0,243.2593065,302.612436532,365.941654335,297.023881929,42.4850247072,26.4327476985
 04/11  10:00:00,1431.42015765,107.933289938,509.848833141,0.0,243.2593065,310.10971186,377.096092438,270.890115302,70.808374512,35.397602624
 04/11  11:00:00,1436.75067397,109.527654927,510.518264934,0.0,243.2593065,310.10971186,322.64061597,225.229623006,70.808374512,26.6026184522
 04/11  12:00:00,1401.69782024,111.342293262,511.296041876,0.0,243.2593065,310.10971186,292.630278735,186.514500705,70.808374512,35.3074035189
 04/11  13:00:00,1443.81950477,114.145354892,515.459212976,0.0,243.2593065,302.612436532,254.261761466,162.164355769,56.6466996096,35.4507060876
 04/11  14:00:00,1450.89754969,117.474465008,518.307883465,0.0,243.2593065,302.612436532,209.821174609,140.771345341,42.4850247072,26.5648045608
 04/11  15:00:00,1458.01040185,120.776059887,520.723732867,0.0,243.2593065,302.612436532,214.705769718,122.712976219,56.6466996096,35.3460938899
 04/11  16:00:00,1463.53523912,121.941196963,518.821035535,0.0,243.2593065,310.10971186,235.70761111,124.33558863,84.9700494144,26.4019730655
 04/11  17:00:00,1452.57326254,120.350437728,512.6538004,0.0,243.2593065,310.10971186,254.629793238,152.204859243,84.9700494144,17.4548845806
 04/11  18:00:00,1151.95268795,97.4919360642,507.78166329,0.0,166.938926447,199.110933808,295.335840281,201.651384889,84.9700494144,8.71440597779
 04/11  19:00:00,1169.5483372,97.4919360642,523.781676458,0.0,166.938926447,191.61365848,313.141762738,239.087394987,56.6466996096,17.407668142
 04/11  20:00:00,1056.35174939,97.4919360642,534.696258031,0.0,100.150657288,124.558693486,352.342338771,286.982380225,56.6466996096,8.71325893638
 04/11  21:00:00,1016.76597275,97.4919360642,534.853571066,0.0,100.150657288,124.558693486,357.07477361,297.215692483,42.4850247072,17.3740564204
 04/11  22:00:00,950.801102784,97.4919360642,535.867219697,0.0,46.0930336215,124.558693486,358.390744158,321.372507339,28.3233498048,8.6948870145
 04/11  23:00:00,952.66785825,97.4919360642,536.784648324,0.0,46.0930336215,124.558693486,355.702071474,332.845466445,14.1616749024,8.69493012626
 04/11  24:00:00,945.544497389,97.4919360642,541.499635436,0.0,46.0930336215,113.312780494,368.036984951,345.002201122,5.66466996096,17.3701138679
 04/12  01:00:00,953.345147883,97.4919360642,549.712989892,0.0,46.0930336215,113.312780494,369.83651621,355.479438183,5.66466996096,8.69240806683
 04/12  02:00:00,956.521270388,97.4919360642,553.154970786,0.0,46.0930336215,113.312780494,387.886682456,364.85779203,5.66466996096,17.364220466
 04/12  03:00:00,957.642468749,97.4919360642,554.359221606,0.0,46.0930336215,113.312780494,387.189868829,372.832683211,5.66466996096,8.69251565627
 04/12  04:00:00,1048.50895808,97.4919360642,554.769831459,0.0,100.150657288,148.969399434,374.505806339,360.148600135,5.66466996096,8.69253624264
 04/12  05:00:00,1046.26395116,99.0767644373,549.539718549,0.0,100.150657288,149.894399434,498.463090679,466.934025771,14.1616749024,17.3673900056
 04/12  06:00:00,1276.45638065,103.072747745,546.789346756,0.0,176.471037341,302.612436532,393.894119367,356.878154936,28.3233498048,8.69261462626
 04/12  07:00:00,1383.59568441,107.309454269,541.6044955,0.0,243.2593065,310.10971186,395.797918819,335.812996448,42.4850247072,17.499897664
 04/12  08:00:00,1420.69723878,108.766969399,535.773322073,0.0,243.2593065,310.10971186,400.801241095,317.805092002,56.6466996096,26.349449484
 04/12  09:00:00,1450.67728807,110.042090896,531.611539901,0.0,243.2593065,302.612436532,367.394942178,298.479316867,42.4850247072,26.4306006036
 04/12  10:00:00,1455.82669122,111.391789467,528.386829556,0.0,243.2593065,310.10971186,389.329225419,283.126951027,70.808374512,35.3938998795
 04/12  11:00:00,1450.64543721,112.925848255,521.341801817,0.0,243.2593065,310.10971186,364.852339801,267.443370106,70.808374512,26.600595183
 04/12  12:00:00,1399.98563965,114.483743846,512.006768829,0.0,243.2593065,310.10971186,361.726850884,255.614998965,70.808374512,35.303477406
 04/12  13:00:00,1429.08588673,116.017954962,506.997291537,0.0,243.2593065,302.612436532,332.691658759,242.985242532,56.6466996096,33.0597166175
 04/12  14:00:00,1433.69883379,118.38313405,507.693716169,0.0,243.2593065,302.612436532,277.743014168,206.314611459,42.4850247072,28.9433780026
 04/12  15:00:00,1440.5782087,121.159888632,508.039072666,0.0,243.2593065,302.612436532,252.44327231,160.455306516,56.6466996096,35.3412661845
 04/12  16:00:00,1448.23275535,122.787793442,507.459092865,0.0,243.2593065,310.10971186,267.404400903,156.036059509,84.9700494144,26.3982919794
 04/12  17:00:00,1449.06576715,123.69372932,507.668936558,0.0,243.2593065,310.10971186,251.129057358,157.422490957,84.9700494144,8.73651698654
 04/12  18:00:00,1152.16496312,97.4919360642,508.473982276,0.0,166.938926447,199.110933808,279.57777082,177.199235049,84.9700494144,17.4084863567
 04/12  19:00:00,1152.73303946,97.4919360642,508.000992161,0.0,166.938926447,191.61365848,290.09336409,216.040984154,56.6466996096,17.4056803256
 04/12  20:00:00,1037.35255489,97.4919360642,517.172747207,0.0,100.150657288,124.558693486,341.656512112,276.297529256,56.6466996096,8.71228324623
 04/12  21:00:00,1008.6398322,97.4919360642,527.031499985,0.0,100.150657288,124.558693486,353.799388218,293.942350649,42.4850247072,17.3720128613
 04/12  22:00:00,955.01193413,97.4919360642,539.83212549,0.0,46.0930336215,124.558693486,360.329637306,323.312431457,28.3233498048,8.69385604435
 04/12  23:00:00,969.77824285,97.4919360642,553.90570963,0.0,46.0930336215,124.558693486,361.583468829,338.727912163,14.1616749024,8.69388176276
 04/12  24:00:00,958.414037541,97.4919360642,554.966149495,0.0,46.0930336215,113.312780494,373.234476323,350.201825203,5.66466996096,17.3679811584
 04/13  01:00:00,961.874650567,97.4919360642,558.707477934,0.0,46.0930336215,113.312780494,375.400918011,361.04251778,5.66466996096,8.69373026966
 04/13  02:00:00,969.927289768,97.4919360642,567.334740004,0.0,46.0930336215,113.312780494,387.69648824,373.338142444,5.66466996096,8.69367583439
 04/13  03:00:00,973.043710657,97.4919360642,570.688338696,0.0,46.0930336215,113.312780494,407.345881667,384.313906454,5.66466996096,17.3673052523
 04/13  04:00:00,1066.89133891,97.4919360642,574.359479536,0.0,100.150657288,148.969399434,388.240392486,373.882075041,5.66466996096,8.69364748411
 04/13  05:00:00,1061.6626769,99.2771830249,565.799386115,0.0,100.150657288,149.894399434,498.306468041,475.451136203,14.1616749024,8.6936569356
 04/13  06:00:00,1288.3627286,103.780156203,558.821821029,0.0,176.471037341,302.612436532,410.503633468,364.812838706,28.3233498048,17.367444957
 04/13  07:00:00,1391.68493745,107.844060331,549.73831546,0.0,243.2593065,310.10971186,405.511817741,345.526131114,42.4850247072,17.5006619203
 04/13  08:00:00,1419.26405491,109.165794243,533.949088377,0.0,243.2593065,310.10971186,409.990473154,326.999343946,56.6466996096,26.3444295977
 04/13  09:00:00,1435.10758517,110.40091588,516.780027679,0.0,243.2593065,302.612436532,362.43028608,293.514950314,42.4850247072,26.4303110591
 04/13  10:00:00,1436.13347107,111.667564316,509.911310435,0.0,243.2593065,310.10971186,346.281306717,248.921037439,70.808374512,26.5518947658
 04/13  11:00:00,1446.24375308,113.382880912,512.50747306,0.0,243.2593065,310.10971186,298.877560932,192.6087589,70.808374512,35.4604275201
 04/13  12:00:00,1415.19661516,116.973877127,517.204810845,0.0,243.2593065,310.10971186,263.271459651,164.301172997,70.808374512,28.1619121425
 04/13  13:00:00,1456.47161488,120.337769769,520.047768085,0.0,243.2593065,302.612436532,236.878290387,146.460214829,56.6466996096,33.7713759484
 04/13  14:00:00,1462.74024449,125.703656563,520.486359289,0.0,243.2593065,302.612436532,193.565438296,115.681201371,42.4850247072,35.3992122176
 04/13  15:00:00,1467.86321339,131.417578801,519.947695271,0.0,243.2593065,302.612436532,174.051770443,90.8944929172,56.6466996096,26.5105779164
 04/13  16:00:00,1477.10701689,135.304683895,518.677732422,0.0,243.2593065,310.10971186,191.57474873,80.208681018,84.9700494144,26.3960182977
 04/13  17:00:00,1476.07847077,134.392309643,518.552556246,0.0,243.2593065,310.10971186,191.504213707,89.0787683541,84.9700494144,17.4553959381
 04/13  18:00:00,1160.35029917,97.4919360642,510.600102189,0.0,166.938926447,199.110933808,233.457679037,131.078846507,84.9700494144,17.408783116
 04/13  19:00:00,1151.56650271,97.4919360642,508.598203926,0.0,166.938926447,191.61365848,239.347480683,173.988057723,56.6466996096,8.71272335001
 04/13  20:00:00,1026.65826342,97.4919360642,508.015174565,0.0,100.150657288,124.558693486,340.884737596,266.830883225,56.6466996096,17.4071547608
 04/13  21:00:00,1008.93588816,97.4919360642,527.374232412,0.0,100.150657288,124.558693486,356.087968926,304.906810583,42.4850247072,8.69613363525
 04/13  22:00:00,969.521642378,97.4919360642,554.740305715,0.0,46.0930336215,124.558693486,380.444322295,334.753029122,28.3233498048,17.3679433684
 04/13  23:00:00,979.498393506,97.4919360642,564.346841556,0.0,46.0930336215,124.558693486,372.330403414,349.474757584,14.1616749024,8.6939709273
 04/13  24:00:00,980.360520422,97.4919360642,578.593974821,0.0,46.0930336215,113.312780494,379.294933344,364.936284697,5.66466996096,8.69397868588
 04/14  01:00:00,1005.80934109,97.4919360642,605.828916831,0.0,46.0930336215,113.312780494,407.965089672,384.932845882,5.66466996096,17.3675738286
 04/14  02:00:00,1019.66865653,97.4919360642,620.754224635,0.0,46.0930336215,113.312780494,414.782524589,400.424201251,5.66466996096,8.6936533766
 04/14  03:00:00,1024.71967048,97.4919360642,626.228907355,0.0,46.0930336215,113.312780494,426.987670242,412.629385146,5.66466996096,8.69361513552
 04/14  04:00:00,1128.24291241,97.4919360642,637.134028805,0.0,100.150657288,148.969399434,429.44282169,406.411001349,5.66466996096,17.3671503797
 04/14  05:00:00,1122.23176242,98.9698770038,628.848120582,0.0,100.150657288,149.894399434,538.436134384,515.580912143,14.1616749024,8.69354733896
 04/14  06:00:00,1337.23553301,103.235701992,610.959572543,0.0,176.471037341,302.612436532,439.810024612,402.793146575,28.3233498048,8.69352823249
 04/14  07:00:00,1424.92488037,107.202881901,586.610023891,0.0,243.2593065,310.10971186,437.948676151,369.22808807,42.4850247072,26.2355633742
 04/14  08:00:00,1459.6391716,108.53444122,578.368670738,0.0,243.2593065,310.10971186,422.017406891,347.801635043,56.6466996096,17.5690722383
 04/14  09:00:00,1491.88994265,109.53632074,576.452823667,0.0,243.2593065,302.612436532,402.559118035,333.648141013,42.4850247072,26.4259523153
 04/14  10:00:00,1496.49799878,110.665123403,572.602535026,0.0,243.2593065,310.10971186,426.398495297,320.190497868,70.808374512,35.3996229163
 04/14  11:00:00,1495.07193155,111.860296114,569.035076315,0.0,243.2593065,310.10971186,416.313692808,310.058673599,70.808374512,35.4466446966
 04/14  12:00:00,1448.97330715,113.137289385,563.342058184,0.0,243.2593065,310.10971186,400.315897145,303.027702814,70.808374512,26.4798198196
 04/14  13:00:00,1484.31626149,114.672950736,564.169429156,0.0,243.2593065,302.612436532,387.401905922,295.306730663,56.6466996096,35.4484756496
 04/14  14:00:00,1482.34097098,117.339391017,559.74582729,0.0,243.2593065,302.612436532,352.500944736,277.528483571,42.4850247072,32.4874364573
 04/14  15:00:00,1477.25341732,120.380191239,551.413523349,0.0,243.2593065,302.612436532,342.445908594,256.394293833,56.6466996096,29.4049151509
 04/14  16:00:00,1479.081849,123.017787719,543.517428951,0.0,243.2593065,310.10971186,351.945125509,240.576644432,84.9700494144,26.3984316625
 04/14  17:00:00,1477.93618759,124.91505414,540.188813785,0.0,243.2593065,310.10971186,335.081668411,232.656176847,84.9700494144,17.4554421498
 04/14  18:00:00,1221.31171329,97.4919360642,577.467385911,0.0,166.938926447,199.110933808,331.573900263,237.891754106,84.9700494144,8.71209674312
 04/14  19:00:00,1226.436275,97.4919360642,585.691625716,0.0,166.938926447,191.61365848,335.859355018,261.807116988,56.6466996096,17.4055384206
 04/14  20:00:00,1107.12772091,97.4919360642,588.411907877,0.0,100.150657288,124.558693486,384.706908954,310.654622569,56.6466996096,17.4055867753
 04/14  21:00:00,1078.15062241,97.4919360642,599.316334769,0.0,100.150657288,124.558693486,376.798667475,325.618628003,42.4850247072,8.69501476432
 04/14  22:00:00,1018.83399405,97.4919360642,607.591549948,0.0,46.0930336215,124.558693486,388.92846882,351.912340946,28.3233498048,8.69277806881
 04/14  23:00:00,1025.88864696,97.4919360642,614.25924005,0.0,46.0930336215,124.558693486,397.652036569,366.124866229,14.1616749024,17.3654954371
 04/14  24:00:00,1018.94616103,97.4919360642,620.097615959,0.0,46.0930336215,113.312780494,394.794342372,380.436950384,5.66466996096,8.69272202729
 04/15  01:00:00,1023.19753263,97.4919360642,624.622825613,0.0,46.0930336215,113.312780494,407.999913287,393.642723165,5.66466996096,8.69252016094
 04/15  02:00:00,1025.51688219,97.4919360642,627.090659148,0.0,46.0930336215,113.312780494,428.43353429,405.404150537,5.66466996096,17.3647137916
 04/15  03:00:00,1023.81833183,97.4919360642,625.259680976,0.0,46.0930336215,113.312780494,429.440984597,415.084050054,5.66466996096,8.69226458252
 04/15  04:00:00,1039.01843263,97.4919360642,630.510145425,0.0,55.6251445156,113.312780494,429.413105509,415.056218633,5.66466996096,8.69221691561
 04/15  05:00:00,1043.41344738,97.4919360642,635.207381552,0.0,55.6251445156,113.312780494,455.319878677,423.793903411,14.1616749024,17.3643003638
 04/15  06:00:00,1115.69042932,97.4919360642,634.422636826,0.0,65.1572554096,176.889270242,405.597169443,368.581734664,28.3233498048,8.69208497475
 04/15  07:00:00,1206.50945855,98.0685382885,617.854246441,0.0,109.682768182,220.96816451,516.870430084,465.693354219,42.4850247072,8.69205115744
 04/15  08:00:00,1193.62625392,98.2766612636,593.199859257,0.0,109.682768182,220.96816451,493.049053969,418.967060089,56.6466996096,17.4352942709
 04/15  09:00:00,1278.98050902,99.9156352252,568.018562864,0.0,131.945524568,266.955817592,439.651681432,379.665679266,42.4850247072,17.500977459
 04/15  10:00:00,1279.72389724,100.24789204,560.601031279,0.0,131.945524568,274.45309292,452.027863226,354.87970104,70.808374512,26.3397876745
 04/15  11:00:00,1278.48806857,100.508095682,558.154992515,0.0,131.945524568,274.45309292,436.926162777,339.779918812,70.808374512,26.3378694532
 04/15  12:00:00,1247.7050411,100.666785962,559.469474709,0.0,131.945524568,274.45309292,419.754385446,331.382952103,70.808374512,17.5630588309
 04/15  13:00:00,1235.84738522,100.850101897,554.658391977,0.0,131.945524568,266.955817592,402.274353403,319.291834856,56.6466996096,26.3358189378
 04/15  14:00:00,1235.76757778,101.45272042,553.978001656,0.0,131.945524568,266.955817592,372.09421802,303.276573692,42.4850247072,26.332619621
 04/15  15:00:00,1160.64598283,97.4919360642,559.870343148,0.0,109.682768182,212.545889182,298.625594449,224.416173713,56.6466996096,17.5627211261
 04/15  16:00:00,1167.85353855,97.4919360642,559.795363959,0.0,109.682768182,220.04316451,325.544379629,214.239166529,84.9700494144,26.335163686
 04/15  17:00:00,1125.81210254,97.4919360642,560.01284489,0.0,109.682768182,220.04316451,312.228024178,209.766974897,84.9700494144,17.4909998662
 04/15  18:00:00,1086.66978396,97.4919360642,559.653893509,0.0,100.150657288,199.110933808,346.123355865,243.789504812,84.9700494144,17.3638016382
 04/15  19:00:00,1089.12089912,97.4919360642,565.212849562,0.0,100.150657288,191.61365848,330.698854515,265.360313293,56.6466996096,8.69184161189
 04/15  20:00:00,998.379156056,97.4919360642,575.080831312,0.0,55.6251445156,124.558693486,381.745415572,316.40690913,56.6466996096,8.69180683187
 04/15  21:00:00,994.991477119,97.4919360642,571.854188164,0.0,55.6251445156,124.558693486,382.129563198,322.281063313,42.4850247072,17.3634751778
 04/15  22:00:00,983.330466113,97.4919360642,570.12911359,0.0,46.0930336215,124.558693486,377.258831152,340.243809217,28.3233498048,8.6916721304
 04/15  23:00:00,986.587429702,97.4919360642,572.293865488,0.0,46.0930336215,124.558693486,374.196741117,351.34343695,14.1616749024,8.6916292652
 04/15  24:00:00,977.916920675,97.4919360642,576.138424888,0.0,46.0930336215,113.312780494,384.869625117,362.952723215,5.66466996096,16.2522319416
 04/16  01:00:00,977.888368053,97.4919360642,587.991813284,0.0,34.9616554283,113.312780494,393.475580926,378.006918619,5.66466996096,9.80399234636
 04/16  02:00:00,986.397202533,97.4919360642,597.04427007,0.0,34.9616554283,113.312780494,406.468487889,392.110404183,5.66466996096,8.69341374496
 04/16  03:00:00,992.540234212,97.4919360642,603.594733678,0.0,34.9616554283,113.312780494,418.534632417,404.176634378,5.66466996096,8.69332807868
 04/16  04:00:00,1002.13743072,97.4919360642,602.917036137,0.0,44.4937663224,113.312780494,423.867524926,400.836416939,5.66466996096,17.3664380267
 04/16  05:00:00,1004.63819316,97.4919360642,605.642617526,0.0,44.4937663224,113.312780494,431.496515365,408.641724355,14.1616749024,8.69311610698
 04/16  06:00:00,1084.03519927,97.4919360642,612.426386193,0.0,54.0258772165,176.889270242,392.886226144,355.869827558,28.3233498048,8.69304878083
 04/16  07:00:00,1073.71801392,97.4919360642,610.171023458,0.0,54.0258772165,184.38654557,405.642838873,345.791917504,42.4850247072,17.3658966624
 04/16  08:00:00,1132.4228929,97.4919360642,588.101058221,0.0,65.1572554096,220.04316451,382.829070769,317.263884149,56.6466996096,8.91848701044
 04/16  09:00:00,1100.46322238,97.4919360642,562.006311024,0.0,65.1572554096,212.545889182,364.577037584,296.068457167,42.4850247072,26.0235557093
 04/16  10:00:00,1099.60911075,97.4919360642,553.225723931,0.0,65.1572554096,220.04316451,369.729518838,281.372480247,70.808374512,17.5486640796
 04/16  11:00:00,1105.82094849,97.4919360642,559.032351614,0.0,65.1572554096,220.04316451,372.338508015,275.217835268,70.808374512,26.3122982351
 04/16  12:00:00,1104.86848559,97.4919360642,559.333996003,0.0,65.1572554096,220.04316451,358.282891675,269.923648832,70.808374512,17.550868331
 04/16  13:00:00,1092.53268449,97.4919360642,554.153419835,0.0,65.1572554096,212.545889182,343.52867841,260.566260673,56.6466996096,26.3157181276
 04/16  14:00:00,1090.92051414,97.4919360642,552.495324976,0.0,65.1572554096,212.545889182,312.436186956,243.639577519,42.4850247072,26.3115847305
 04/16  15:00:00,1093.62047536,97.4919360642,555.49741656,0.0,65.1572554096,212.545889182,302.985512235,228.787739966,56.6466996096,17.5510726594
 04/16  16:00:00,1058.13102796,97.4919360642,544.44219986,0.0,65.1572554096,220.04316451,326.389869911,215.10271818,84.9700494144,26.317102316
 04/16  17:00:00,1003.39705708,97.4919360642,536.18041584,0.0,54.0258772165,184.38654557,322.598598921,220.140284378,84.9700494144,17.4882651284
 04/16  18:00:00,973.093333028,97.4919360642,536.379832041,0.0,44.4937663224,163.454314868,358.283344006,264.621803514,84.9700494144,8.69149107786
