Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/01  01:00:00,237.928529894,0.0,0.0,0.0,24.9203635341,149.522181205,0.02,0.0,0.02
 01/01  02:00:00,237.928530505,0.0,0.0,0.0,24.9203635341,149.522181205,2.18836469644,0.0,2.18836469644
 01/01  03:00:00,237.928530672,0.0,0.0,0.0,24.9203635341,149.522181205,2.18840007006,0.0,2.18840007006
 01/01  04:00:00,237.92853036,0.0,0.0,0.0,24.9203635341,149.522181205,2.18843542847,0.0,2.18843542847
 01/01  05:00:00,250.150727953,0.0,0.0,0.0,24.9203635341,149.522181205,0.02,0.0,0.02
 01/01  06:00:00,274.59646542,0.0,0.0,0.0,24.9203635341,149.522181205,4.36089287359,0.0,4.36089287359
 01/01  07:00:00,323.483914941,0.0,0.0,0.0,24.9203635341,149.522181205,0.02,0.0,0.02
 01/01  08:00:00,305.20997772,0.0,0.0,0.0,24.9203635341,149.522181205,2.18849395607,0.0,2.18849395607
 01/01  09:00:00,296.666311313,0.0,0.0,0.0,24.9203635341,149.522181205,2.18852988828,0.0,2.18852988828
 01/01  10:00:00,259.999717674,0.0,0.0,0.0,24.9203635341,149.522181205,2.18834132406,0.0,2.18834132406
 01/01  11:00:00,211.110925941,0.0,0.0,0.0,24.9203635341,149.522181205,0.02,0.0,0.02
 01/01  12:00:00,211.111820586,0.0,0.0,0.0,24.9203635341,149.522181205,2.18981898705,0.0,2.18981898705
 01/01  13:00:00,211.111820583,0.0,0.0,0.0,24.9203635341,149.522181205,4.35978118154,0.0,4.35978118154
 01/01  14:00:00,319.628645289,3.74955021673,87.0755227505,0.0,24.9203635341,149.522181205,2.19191684724,0.0,2.19191684724
 01/01  15:00:00,783.438050741,18.8473384585,455.655190037,0.0,24.9203635341,149.522181205,2.1896916374,0.0,2.1896916374
 01/01  16:00:00,585.562342018,11.0519594739,291.639206033,0.0,24.9203635341,149.522181205,2.18853308017,0.0,2.18853308017
 01/01  17:00:00,701.671716682,14.6387238992,345.973148962,0.0,24.9203635341,149.522181205,2.18852401715,0.0,2.18852401715
 01/01  18:00:00,423.570829325,3.74955021673,88.6775585272,0.0,24.9203635341,149.522181205,2.18837978665,0.0,2.18837978665
 01/01  19:00:00,347.928310646,0.0,0.0,0.0,24.9203635341,149.522181205,0.02,0.0,0.02
 01/01  20:00:00,323.483915536,0.0,0.0,0.0,24.9203635341,149.522181205,2.18841528778,0.0,2.18841528778
 01/01  21:00:00,323.483915678,0.0,0.0,0.0,24.9203635341,149.522181205,2.18845073394,0.0,2.18845073394
 01/01  22:00:00,299.040860688,0.0,0.0,0.0,24.9203635341,149.522181205,2.19062831316,0.0,2.19062831316
 01/01  23:00:00,274.595124455,0.0,0.0,0.0,24.9203635341,149.522181205,2.18847537384,0.0,2.18847537384
 01/01  24:00:00,250.150728582,0.0,0.0,0.0,24.9203635341,149.522181205,2.18851072516,0.0,2.18851072516
 01/02  01:00:00,287.769706047,0.0,0.0,0.0,24.9203635341,199.362908273,2.18905986354,0.0,2.18905986354
 01/02  02:00:00,287.769706064,0.0,0.0,0.0,24.9203635341,199.362908273,0.02,0.0,0.02
 01/02  03:00:00,287.769706055,0.0,0.0,0.0,24.9203635341,199.362908273,2.18920404391,0.0,2.18920404391
 01/02  04:00:00,618.479894984,11.2486506502,266.390304371,0.0,24.9203635341,199.362908273,2.18907704514,0.0,2.18907704514
 01/02  05:00:00,299.99190405,0.0,0.0,0.0,24.9203635341,199.362908273,2.18922255506,0.0,2.18922255506
 01/02  06:00:00,349.358005672,0.0,0.0,0.0,49.8407270682,199.362908273,4.36270576414,0.0,4.36270576414
 01/02  07:00:00,1053.0300202,33.3372691132,515.297478243,0.0,49.8407270682,199.362908273,2.20546388686,0.0147653867388,2.19069850012
 01/02  08:00:00,1116.87615905,28.2526819203,502.810014588,0.0,149.522181205,199.362908273,6.66034204015,0.103021745187,6.55732029496
 01/02  09:00:00,1636.21937591,33.2996316605,477.406429463,0.0,448.566543614,448.566543614,13.163218715,0.00149997597806,13.161718739
 01/02  10:00:00,1590.2538312,34.259688199,467.14620674,0.0,448.566543614,448.566543614,13.1735731462,0.0,13.1735731462
 01/02  11:00:00,1541.8198971,34.5577960899,467.302503583,0.0,448.566543614,448.566543614,13.1809427457,0.0,13.1809427457
 01/02  12:00:00,1543.23609729,34.7354776546,468.537446195,0.0,448.566543614,448.566543614,17.6148685049,0.0,17.6148685049
 01/02  13:00:00,1497.82089839,31.9547960763,475.739183256,0.0,448.566543614,398.725816546,19.8777985891,0.0,19.8777985891
 01/02  14:00:00,1542.81043429,35.844247564,466.999882455,0.0,448.566543614,448.566543614,19.8596889221,0.0,19.8596889221
 01/02  15:00:00,1539.28727879,38.8634447156,460.466472854,0.0,448.566543614,448.566543614,10.9650901806,0.0,10.9650901806
 01/02  16:00:00,1539.4532449,38.7579225389,460.738419968,0.0,448.566543614,448.566543614,13.1546739414,0.0,13.1546739414
 01/02  17:00:00,1590.18163039,36.8242667662,464.506740416,0.0,448.566543614,448.566543614,15.398929739,0.0,15.398929739
 01/02  18:00:00,1502.09733532,32.1509983399,476.872020277,0.0,348.885089477,398.725816546,8.75527902808,0.0,8.75527902808
 01/02  19:00:00,1346.66448619,28.2966550347,490.48399213,0.0,249.203635341,299.044362409,8.74168513973,0.0,8.74168513973
 01/02  20:00:00,1325.74141206,28.2526819203,494.051467948,0.0,249.203635341,299.044362409,4.37891178946,0.00645470515938,4.3724570843
 01/02  21:00:00,1184.0637934,28.2526819203,501.884817871,0.0,149.522181205,249.203635341,6.73893476367,0.186251974461,6.55268278921
 01/02  22:00:00,1166.40665371,28.2526819203,508.664810321,0.0,149.522181205,249.203635341,4.99884083073,0.636379314164,4.36246151657
 01/02  23:00:00,349.356663187,0.0,0.0,0.0,49.8407270682,199.362908273,2.18902413238,0.0,2.18902413238
 01/02  24:00:00,299.991904024,0.0,0.0,0.0,24.9203635341,199.362908273,0.02,0.0,0.02
 01/03  01:00:00,287.769707449,0.0,0.0,0.0,24.9203635341,199.362908273,2.18917087073,0.0,2.18917087073
 01/03  02:00:00,287.769707546,0.0,0.0,0.0,24.9203635341,199.362908273,2.18904585094,0.0,2.18904585094
 01/03  03:00:00,287.769707536,0.0,0.0,0.0,24.9203635341,199.362908273,2.1891925848,0.0,2.1891925848
 01/03  04:00:00,287.769707593,0.0,0.0,0.0,24.9203635341,199.362908273,2.18906770647,0.0,2.18906770647
 01/03  05:00:00,299.991905403,0.0,0.0,0.0,24.9203635341,199.362908273,2.18921449738,0.0,2.18921449738
 01/03  06:00:00,349.358007512,0.0,0.0,0.0,49.8407270682,199.362908273,2.19113136595,0.0,2.19113136595
 01/03  07:00:00,1024.02827846,31.6874799152,487.902189622,0.0,49.8407270682,199.362908273,7.02747942565,2.66632598663,4.36115343902
 01/03  08:00:00,1099.71662857,28.2526819203,477.213352073,0.0,149.522181205,199.362908273,11.3371477496,4.77964561595,6.55750213365
 01/03  09:00:00,1647.93704957,29.583972638,492.844090822,0.0,448.566543614,448.566543614,14.3631312004,1.202748888,13.1603823124
 01/03  10:00:00,1621.69097187,30.8129193344,502.027722318,0.0,448.566543614,448.566543614,13.4451637194,0.272849944348,13.172313775
 01/03  11:00:00,1564.7740351,31.2736734674,493.539999,0.0,448.566543614,448.566543614,13.2675377328,0.0877752732019,13.1797624596
 01/03  12:00:00,1557.64822044,31.6111434616,486.073554645,0.0,448.566543614,448.566543614,17.6523319775,0.0386412363583,17.6136907411
 01/03  13:00:00,1515.46412059,29.7172158645,495.619421263,0.0,448.566543614,398.725816546,19.9454461194,0.0637845294772,19.8816615899
 01/03  14:00:00,1563.7917291,31.9016516378,491.923753435,0.0,448.566543614,448.566543614,19.8623398552,0.00100343591499,19.8613364193
 01/03  15:00:00,1568.96770134,32.086493059,496.923653311,0.0,448.566543614,448.566543614,10.9887987752,0.021418326559,10.9673804487
 01/03  16:00:00,1569.53663037,32.1965571055,497.382731254,0.0,448.566543614,448.566543614,13.2043471306,0.0502866541294,13.1540604764
 01/03  17:00:00,1614.85805207,32.2957167354,493.711113334,0.0,448.566543614,448.566543614,15.4670169029,0.0685863971735,15.3984305057
 01/03  18:00:00,1532.36751069,29.7372219262,509.551295146,0.0,348.885089477,398.725816546,9.30902200105,0.554048076729,8.75497392432
 01/03  19:00:00,1368.34813411,28.2526819203,512.186012215,0.0,249.203635341,299.044362409,12.031580867,3.29017911912,8.7414017479
 01/03  20:00:00,1349.07543988,28.2526819203,517.356394277,0.0,249.203635341,299.044362409,8.7058856685,4.33356587151,4.37231979699
 01/03  21:00:00,1193.37402407,28.2526819203,511.176680487,0.0,149.522181205,249.203635341,14.3646715232,7.81216859675,6.55250292643
 01/03  22:00:00,1130.45673394,28.2526819203,473.973900598,0.0,149.522181205,249.203635341,15.7277419377,11.3654055779,4.36233635984
 01/03  23:00:00,349.356664431,0.0,0.0,0.0,49.8407270682,199.362908273,0.02,0.0,0.02
 01/03  24:00:00,299.991905265,0.0,0.0,0.0,24.9203635341,199.362908273,2.18923366374,0.0,2.18923366374
 01/04  01:00:00,287.769708703,0.0,0.0,0.0,24.9203635341,199.362908273,2.18911102475,0.0,2.18911102475
 01/04  02:00:00,287.769708791,0.0,0.0,0.0,24.9203635341,199.362908273,2.18925988031,0.0,2.18925988031
 01/04  03:00:00,287.769708757,0.0,0.0,0.0,24.9203635341,199.362908273,2.18913700494,0.0,2.18913700494
 01/04  04:00:00,287.769708874,0.0,0.0,0.0,24.9203635341,199.362908273,2.18928594105,0.0,2.18928594105
 01/04  05:00:00,299.991906584,0.0,0.0,0.0,24.9203635341,199.362908273,2.18916316792,0.0,2.18916316792
 01/04  06:00:00,349.358009382,0.0,0.0,0.0,49.8407270682,199.362908273,2.19108492278,0.0,2.19108492278
 01/04  07:00:00,941.76668373,31.2141842274,408.885139075,0.0,49.8407270682,199.362908273,39.7387811943,35.3777150171,4.36106617714
 01/04  08:00:00,990.108329084,28.2526819203,374.891092952,0.0,149.522181205,199.362908273,47.2817034008,40.724280035,6.55742336579
 01/04  09:00:00,1523.26031991,28.2526819203,376.159893719,0.0,448.566543614,448.566543614,24.2919647784,11.1289569875,13.163007791
