Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/01  01:00:00,121.456252527,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 01/01  02:00:00,118.017635515,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 01/01  03:00:00,116.387412388,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 01/01  04:00:00,114.423154772,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91553711715,0.0,1.75125,1.16428711715
 01/01  05:00:00,119.748878955,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 01/01  06:00:00,118.168666119,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 01/01  07:00:00,155.490177725,25.382941973,0.00728650922964,0.0,6.98738001645,14.1499734587,100.488364061,95.8215635876,3.5025,1.16430047298
 01/01  08:00:00,164.221548281,25.382941973,0.0,0.0,6.98738001645,14.1499734587,112.479806604,108.957306604,3.5025,0.02
 01/01  09:00:00,196.496888609,25.382941973,0.00751306393458,0.0,6.98738001645,14.1499734587,94.1682748939,89.5014316903,3.5025,1.16434320353
 01/01  10:00:00,179.403343762,25.382941973,0.0,0.0,6.98738001645,14.1499734587,75.4257637618,71.9032637618,3.5025,0.02
 01/01  11:00:00,217.417163441,25.382941973,1.53328831907,0.0,27.9495200658,27.7759469175,48.460896914,40.2912229881,7.005,1.16467392593
 01/01  12:00:00,247.465192735,25.382941973,2.62334321303,0.0,27.9495200658,27.7759469175,18.7092347879,11.6842347879,7.005,0.02
 01/01  13:00:00,270.171531498,25.382941973,4.7005544244,0.0,41.9242800987,36.8599292233,10.5048318396,0.0,9.34,1.16483183958
 01/01  14:00:00,270.512160347,25.382941973,4.98005271585,0.0,41.9242800987,36.8599292233,10.5047794534,0.0,9.34,1.16477945341
 01/01  15:00:00,265.808063013,25.382941973,5.7111639276,0.0,41.9242800987,36.8599292233,10.5046701773,0.0,9.34,1.16467017733
 01/01  16:00:00,263.095350481,25.382941973,6.54548767092,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 01/01  17:00:00,262.706453092,25.382941973,7.03911588042,0.0,41.9242800987,36.8599292233,10.5048293831,0.0,9.34,1.16482938313
 01/01  18:00:00,234.970142939,25.382941973,4.48039786446,0.0,27.9495200658,27.7759469175,8.86045828261,0.69073958608,7.005,1.16471869653
 01/01  19:00:00,240.375549702,25.382941973,2.29321420214,0.0,13.9747600329,18.6919646116,8.74185747318,4.05185747318,4.67,0.02
 01/01  20:00:00,227.790705722,25.382941973,1.86115837347,0.0,13.9747600329,18.6919646116,18.3879358719,12.5533867052,4.67,1.16454916672
 01/01  21:00:00,213.755696496,25.382941973,1.5815991108,0.0,13.9747600329,18.6919646116,24.4893971057,18.6549371729,4.67,1.16445993279
 01/01  22:00:00,186.925082431,25.382941973,1.84335065767,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 01/01  23:00:00,126.381756374,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 01/01  24:00:00,155.812679873,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91554785254,0.0,1.75125,1.16429785254
 01/02  01:00:00,136.797539376,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/02  02:00:00,127.185501978,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/02  03:00:00,126.945602605,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49924595768,0.0,2.335,1.16424595768
 01/02  04:00:00,126.765672682,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/02  05:00:00,134.757551005,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/02  06:00:00,134.192666344,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/02  07:00:00,185.283618389,25.382941973,1.38538174679,0.0,13.9747600329,18.6919646116,22.5187916794,16.684566129,4.67,1.16422555042
 01/02  08:00:00,196.378539375,25.382941973,1.30006107591,0.0,13.9747600329,18.6919646116,48.1702611524,43.4802611524,4.67,0.02
 01/02  09:00:00,269.667032778,25.382941973,3.33145312285,0.0,34.9369000822,32.3179380704,36.1424863037,26.8054659366,8.1725,1.16452036705
 01/02  10:00:00,304.583262634,25.382941973,6.02671376012,0.0,62.886420148,41.4019203762,12.4032427893,1.87574278933,10.5075,0.02
 01/02  11:00:00,302.954941258,25.382941973,6.78145117213,0.0,62.886420148,41.4019203762,11.6723302187,0.0,10.5075,1.16483021874
 01/02  12:00:00,315.103150159,25.382941973,6.98887860179,0.0,62.886420148,41.4019203762,11.6727099382,0.0,10.5075,1.16520993819
 01/02  13:00:00,306.556216211,25.382941973,6.8349358089,0.0,62.886420148,41.4019203762,11.6726158658,0.0,10.5075,1.1651158658
 01/02  14:00:00,310.695466089,25.382941973,8.07275812703,0.0,62.886420148,41.4019203762,12.8178030471,0.0,10.5075,2.3103030471
 01/02  15:00:00,306.066494957,25.382941973,9.56308596882,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 01/02  16:00:00,302.302571516,25.382941973,10.3069536324,0.0,62.886420148,41.4019203762,11.6725088254,0.0,10.5075,1.16500882545
 01/02  17:00:00,300.41051802,25.382941973,9.95939942347,0.0,62.886420148,41.4019203762,11.6724236725,0.0,10.5075,1.16492367252
 01/02  18:00:00,303.937786951,25.382941973,9.02399536359,0.0,62.886420148,41.4019203762,11.6723522928,0.0,10.5075,1.16485229279
 01/02  19:00:00,303.141925824,25.382941973,7.59298300168,0.0,41.9242800987,36.8599292233,10.5048782326,0.0,9.34,1.16487823259
 01/02  20:00:00,293.061825218,25.382941973,6.93160602632,0.0,41.9242800987,36.8599292233,10.504727421,0.0,9.34,1.16472742104
 01/02  21:00:00,264.850372829,25.382941973,4.96854272937,0.0,34.9369000822,32.3179380704,9.81302638668,1.62052638668,8.1725,0.02
 01/02  22:00:00,187.277239906,25.382941973,2.67605662437,0.0,13.9747600329,18.6919646116,5.83459483172,0.0,4.67,1.16459483172
 01/02  23:00:00,127.426635891,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/02  24:00:00,155.869025422,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49930030017,0.0,2.335,1.16430030017
 01/03  01:00:00,133.424093098,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/03  02:00:00,123.75646182,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/03  03:00:00,123.266598055,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49924563901,0.0,2.335,1.16424563901
 01/03  04:00:00,122.904803257,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/03  05:00:00,147.341406498,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/03  06:00:00,145.578141129,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49923213299,0.0,2.335,1.16423213299
 01/03  07:00:00,195.610730557,25.382941973,0.284541783495,0.0,13.9747600329,18.6919646116,60.9685480418,56.2785480418,4.67,0.02
 01/03  08:00:00,195.643951539,25.382941973,0.378386163087,0.0,13.9747600329,18.6919646116,85.0934956718,80.4034956718,4.67,0.02
 01/03  09:00:00,258.193716816,25.382941973,1.58276651063,0.0,34.9369000822,32.3179380704,68.9125245019,59.5754954143,8.1725,1.1645290877
 01/03  10:00:00,290.276837091,25.382941973,3.46945208478,0.0,62.886420148,41.4019203762,45.6125346452,33.9403899408,10.5075,1.16464470439
 01/03  11:00:00,288.432221263,25.382941973,4.12880187469,0.0,62.886420148,41.4019203762,25.9572143624,15.4297143624,10.5075,0.02
 01/03  12:00:00,309.394589183,25.382941973,4.90196131355,0.0,62.886420148,41.4019203762,12.1602573865,0.487651486763,10.5075,1.1651058997
 01/03  13:00:00,300.945347263,25.382941973,5.28255699779,0.0,62.886420148,41.4019203762,12.8178803615,0.0,10.5075,2.31038036147
 01/03  14:00:00,299.251449175,25.382941973,5.36462243106,0.0,62.886420148,41.4019203762,11.6727220044,0.0,10.5075,1.16522200437
 01/03  15:00:00,288.882785659,25.382941973,4.89477621646,0.0,62.886420148,41.4019203762,13.9248110928,2.2522880741,10.5075,1.16502301871
 01/03  16:00:00,282.416201186,25.382941973,4.74222408314,0.0,62.886420148,41.4019203762,15.9839732404,4.31162747003,10.5075,1.16484577033
 01/03  17:00:00,282.751158907,25.382941973,4.86486821524,0.0,62.886420148,41.4019203762,16.0089878816,5.48148788156,10.5075,0.02
 01/03  18:00:00,289.377832699,25.382941973,4.77546048203,0.0,62.886420148,41.4019203762,20.389151498,8.7166541088,10.5075,1.16499738923
 01/03  19:00:00,290.561520714,25.382941973,3.99077117156,0.0,41.9242800987,36.8599292233,25.5210228254,15.0161924902,9.34,1.16483033525
 01/03  20:00:00,273.98232423,25.382941973,3.98363982222,0.0,41.9242800987,36.8599292233,27.1496150212,16.644907774,9.34,1.16470724713
 01/03  21:00:00,249.074624044,25.382941973,3.18790405328,0.0,34.9369000822,32.3179380704,30.8485649036,21.5113038423,8.1725,1.16476106129
 01/03  22:00:00,176.564726248,25.382941973,1.17404020535,0.0,13.9747600329,18.6919646116,6.54357474744,1.85357474744,4.67,0.02
 01/03  23:00:00,124.370818389,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49934769411,0.0,2.335,1.16434769411
 01/03  24:00:00,153.565405095,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/04  01:00:00,127.134669394,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/04  02:00:00,114.251233375,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49925555924,0.0,2.335,1.16425555924
 01/04  03:00:00,110.375428649,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/04  04:00:00,107.441836617,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/04  05:00:00,112.746558346,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/04  06:00:00,110.211343603,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49924892391,0.0,2.335,1.16424892391
 01/04  07:00:00,159.039216044,25.382941973,0.00554079637276,0.0,13.9747600329,18.6919646116,116.225246598,111.535246598,4.67,0.02
 01/04  08:00:00,164.304377232,25.382941973,0.0,0.0,13.9747600329,18.6919646116,127.5330698,122.8430698,4.67,0.02
 01/04  09:00:00,238.828898495,25.382941973,0.605137439362,0.0,34.9369000822,32.3179380704,105.781235614,96.4441226362,8.1725,1.164612978
 01/04  10:00:00,272.812350862,25.382941973,1.91610685389,0.0,62.886420148,41.4019203762,67.6508717105,55.9787384938,10.5075,1.16463321676
 01/04  11:00:00,266.54640655,25.382941973,2.56286410118,0.0,62.886420148,41.4019203762,50.0063465187,38.3340742375,10.5075,1.1647722812
 01/04  12:00:00,291.690349688,25.382941973,3.0469641526,0.0,62.886420148,41.4019203762,33.0979053613,21.4253332464,10.5075,1.16507211487
 01/04  13:00:00,277.281795564,25.382941973,3.53411242338,0.0,62.886420148,41.4019203762,21.204903476,9.53212834455,10.5075,1.16527513145
 01/04  14:00:00,273.861927319,25.382941973,3.95013472641,0.0,62.886420148,41.4019203762,14.4201877666,2.7475709364,10.5075,1.16511683018
 01/04  15:00:00,266.214986318,25.382941973,3.93150024599,0.0,62.886420148,41.4019203762,18.7500715803,7.07761608058,10.5075,1.16495549968
 01/04  16:00:00,262.20625447,25.382941973,4.07270687286,0.0,62.886420148,41.4019203762,18.4413928484,6.76889281185,10.5075,1.16500003651
 01/04  17:00:00,258.392160535,25.382941973,4.05558836441,0.0,62.886420148,41.4019203762,28.7272387107,17.0548121186,10.5075,1.16492659209
 01/04  18:00:00,263.198676047,25.382941973,3.73343148972,0.0,62.886420148,41.4019203762,45.1450045863,33.4726377258,10.5075,1.16486686049
 01/04  19:00:00,265.10020805,25.382941973,2.6019176914,0.0,41.9242800987,36.8599292233,66.2342387962,56.8742387962,9.34,0.02
 01/04  20:00:00,250.063849881,25.382941973,1.93258050613,0.0,41.9242800987,36.8599292233,90.7516903612,80.2469934519,9.34,1.16469690927
 01/04  21:00:00,220.634212969,25.382941973,1.06576124111,0.0,34.9369000822,32.3179380704,107.463894387,98.1266395087,8.1725,1.16475487802
 01/04  22:00:00,158.301743148,25.382941973,0.183039920649,0.0,13.9747600329,18.6919646116,84.3227705106,79.6327705106,4.67,0.02
 01/04  23:00:00,104.65402632,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49941011239,0.0,2.335,1.16441011239
 01/04  24:00:00,137.715961184,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/05  01:00:00,109.877625822,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/05  02:00:00,100.699257595,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49927588965,0.0,2.335,1.16427588965
 01/05  03:00:00,99.3614837915,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/05  04:00:00,98.6184120939,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/05  05:00:00,104.164406239,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49921086032,0.0,2.335,1.16421086032
 01/05  06:00:00,102.746798713,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/05  07:00:00,149.535624793,25.382941973,0.0,0.0,13.9747600329,18.6919646116,204.206239961,199.516239961,4.67,0.02
 01/05  08:00:00,148.03135523,25.382941973,0.0,0.0,13.9747600329,18.6919646116,226.282219681,220.447763673,4.67,1.16445600863
 01/05  09:00:00,216.60954345,25.382941973,0.0454935591064,0.0,34.9369000822,32.3179380704,208.058272264,199.865772264,8.1725,0.02
 01/05  10:00:00,241.831701577,25.382941973,0.291248730167,0.0,62.886420148,41.4019203762,175.760278811,164.088146792,10.5075,1.16463201938
 01/05  11:00:00,232.618682375,25.382941973,0.668620072666,0.0,62.886420148,41.4019203762,148.833034458,137.16060199,10.5075,1.16493246792
 01/05  12:00:00,264.241224765,25.382941973,1.00207426531,0.0,62.886420148,41.4019203762,120.26547497,108.592741713,10.5075,1.1652332573
 01/05  13:00:00,246.439096057,25.382941973,1.37766781183,0.0,62.886420148,41.4019203762,103.263681164,91.5910058915,10.5075,1.16517527272
 01/05  14:00:00,246.398813711,25.382941973,2.0169125624,0.0,62.886420148,41.4019203762,83.6294157694,71.9566362939,10.5075,1.16527947553
 01/05  15:00:00,244.194419269,25.382941973,2.60957168816,0.0,62.886420148,41.4019203762,67.4928877189,55.8204902034,10.5075,1.16489751551
 01/05  16:00:00,241.548482411,25.382941973,3.00414651865,0.0,62.886420148,41.4019203762,59.4164963075,47.744036536,10.5075,1.16495977149
 01/05  17:00:00,241.695648271,25.382941973,3.18155886669,0.0,62.886420148,41.4019203762,61.0039157623,49.3315319804,10.5075,1.16488378187
 01/05  18:00:00,245.867303494,25.382941973,2.84430331065,0.0,62.886420148,41.4019203762,80.977715003,69.3051825066,10.5075,1.16503249635
 01/05  19:00:00,247.031564252,25.382941973,1.67023117375,0.0,41.9242800987,36.8599292233,109.217312525,98.7124969004,9.34,1.16481562509
 01/05  20:00:00,231.153206951,25.382941973,1.16124535923,0.0,41.9242800987,36.8599292233,131.984480796,122.624480796,9.34,0.02
 01/05  21:00:00,205.186904682,25.382941973,0.789317714154,0.0,34.9369000822,32.3179380704,145.299614575,135.962356619,8.1725,1.16475795572
 01/05  22:00:00,145.479376739,25.382941973,0.0,0.0,13.9747600329,18.6919646116,130.060836657,124.226301482,4.67,1.1645351755
 01/05  23:00:00,90.7432913076,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/05  24:00:00,124.54041359,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/06  01:00:00,94.61505122,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49922545252,0.0,2.335,1.16422545252
 01/06  02:00:00,87.1744700642,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/06  03:00:00,86.3823636481,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/06  04:00:00,85.8445086374,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/06  05:00:00,107.90568997,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49924789503,0.0,2.335,1.16424789503
 01/06  06:00:00,107.889572554,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/06  07:00:00,158.738560729,25.382941973,0.0,0.0,13.9747600329,18.6919646116,285.308129986,280.618129986,4.67,0.02
 01/06  08:00:00,154.097646935,25.382941973,0.0,0.0,13.9747600329,18.6919646116,260.904107692,255.069689622,4.67,1.16441806925
 01/06  09:00:00,218.958831359,25.382941973,0.0441233835478,0.0,34.9369000822,32.3179380704,207.201903983,199.009403983,8.1725,0.02
 01/06  10:00:00,252.74641381,25.382941973,0.455128397601,0.0,62.886420148,41.4019203762,144.196478366,132.524229391,10.5075,1.16474897444
 01/06  11:00:00,255.377200158,25.382941973,1.28895529632,0.0,62.886420148,41.4019203762,87.3948267324,75.7224159042,10.5075,1.16491082819
 01/06  12:00:00,292.200316606,25.382941973,2.50783334656,0.0,62.886420148,41.4019203762,38.0985006906,26.4258420715,10.5075,1.16515861908
 01/06  13:00:00,283.730002893,25.382941973,3.52699097532,0.0,62.886420148,41.4019203762,15.0326314356,3.36004663953,10.5075,1.16508479602
 01/06  14:00:00,283.333104798,25.382941973,4.1710505299,0.0,62.886420148,41.4019203762,11.8217789015,0.149086005739,10.5075,1.16519289572
 01/06  15:00:00,278.847865547,25.382941973,4.84700971584,0.0,62.886420148,41.4019203762,11.6725703396,0.0,10.5075,1.16507033963
 01/06  16:00:00,273.866497715,25.382941973,5.09772506802,0.0,62.886420148,41.4019203762,11.6724287617,0.0,10.5075,1.16492876167
 01/06  17:00:00,272.125712398,25.382941973,4.83117271427,0.0,62.886420148,41.4019203762,11.6723500434,0.0,10.5075,1.16485004343
 01/06  18:00:00,276.900586347,25.382941973,4.23680996015,0.0,62.886420148,41.4019203762,13.9735851353,2.3010889216,10.5075,1.16499621371
 01/06  19:00:00,276.728303174,25.382941973,3.12368586553,0.0,41.9242800987,36.8599292233,33.1709679106,22.6661710387,9.34,1.16479687192
 01/06  20:00:00,256.558106164,25.382941973,2.70091467723,0.0,41.9242800987,36.8599292233,49.4306845432,40.0706845432,9.34,0.02
 01/06  21:00:00,230.21621851,25.382941973,1.98824487064,0.0,34.9369000822,32.3179380704,60.8069119017,51.4696416597,8.1725,1.164770242
 01/06  22:00:00,166.705190061,25.382941973,0.793114716181,0.0,13.9747600329,18.6919646116,31.779391075,25.9448090021,4.67,1.16458207295
 01/06  23:00:00,116.505472994,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/06  24:00:00,145.488887276,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49926594191,0.0,2.335,1.16426594191
 01/07  01:00:00,117.589673338,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 01/07  02:00:00,108.460821721,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 01/07  03:00:00,106.929226587,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91553297488,0.0,1.75125,1.16428297488
 01/07  04:00:00,105.731422619,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 01/07  05:00:00,111.990679007,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 01/07  06:00:00,110.928349745,0.0,0.0,0.0,3.49369000822,6.81298672936,2.9155284498,0.0,1.75125,1.1642784498
 01/07  07:00:00,149.784914238,25.382941973,0.0239451640356,0.0,6.98738001645,14.1499734587,117.144457797,113.621957797,3.5025,0.02
 01/07  08:00:00,156.988806404,25.382941973,0.0,0.0,6.98738001645,14.1499734587,122.593391134,119.070891134,3.5025,0.02
 01/07  09:00:00,217.166149318,25.382941973,0.296307029804,0.0,20.9621400493,23.2339557645,100.803717536,93.8016044218,5.8375,1.16461311462
 01/07  10:00:00,249.977555597,25.382941973,1.88862293421,0.0,41.9242800987,36.8599292233,46.2373612023,35.7327150014,9.34,1.16464620082
 01/07  11:00:00,281.771141704,25.382941973,3.95536763728,0.0,62.886420148,41.4019203762,11.3222705234,0.794770523405,10.5075,0.02
 01/07  12:00:00,308.388489888,25.382941973,4.82618607443,0.0,62.886420148,41.4019203762,11.672645586,0.0,10.5075,1.165145586
 01/07  13:00:00,301.208156637,25.382941973,5.55155743018,0.0,62.886420148,41.4019203762,12.8178574929,0.0,10.5075,2.31035749293
 01/07  14:00:00,301.685953007,25.382941973,6.26491837491,0.0,62.886420148,41.4019203762,11.6727166353,0.0,10.5075,1.16521663533
 01/07  15:00:00,297.352147806,25.382941973,7.17441860876,0.0,62.886420148,41.4019203762,11.6725062457,0.0,10.5075,1.16500624567
 01/07  16:00:00,291.341596305,25.382941973,7.65905697924,0.0,62.886420148,41.4019203762,11.672432095,0.0,10.5075,1.16493209498
 01/07  17:00:00,289.666959889,25.382941973,7.56082603631,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 01/07  18:00:00,288.902598325,25.382941973,6.54174150753,0.0,62.886420148,41.4019203762,12.3531255169,0.680588031864,10.5075,1.16503748509
 01/07  19:00:00,274.156660489,25.382941973,3.85866604304,0.0,34.9369000822,32.3179380704,12.919751656,3.58233488237,8.1725,1.16491677363
 01/07  20:00:00,229.904572324,25.382941973,1.77198267922,0.0,20.9621400493,23.2339557645,36.6596828733,29.6573551332,5.8375,1.16482774009
 01/07  21:00:00,213.21769295,25.382941973,1.30109021206,0.0,20.9621400493,23.2339557645,53.7253156903,46.7232130461,5.8375,1.16460264418
 01/07  22:00:00,161.437560579,25.382941973,0.61300495482,0.0,6.98738001645,14.1499734587,27.509720591,23.987220591,3.5025,0.02
 01/07  23:00:00,117.794984186,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91571318807,0.0,1.75125,1.16446318807
 01/07  24:00:00,149.299254841,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 01/08  01:00:00,125.258947028,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 01/08  02:00:00,115.60605743,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91552588901,0.0,1.75125,1.16427588901
 01/08  03:00:00,115.192910676,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 01/08  04:00:00,115.304600317,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 01/08  05:00:00,122.89947972,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91529755025,0.0,1.75125,1.16404755025
 01/08  06:00:00,122.351999801,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 01/08  07:00:00,161.34743945,25.382941973,0.0168997450813,0.0,6.98738001645,14.1499734587,61.8303674795,58.3078674795,3.5025,0.02
 01/08  08:00:00,172.060138046,25.382941973,0.0644569953923,0.0,6.98738001645,14.1499734587,80.1033392918,75.4364877878,3.5025,1.16435150396
 01/08  09:00:00,203.315624074,25.382941973,0.313814408902,0.0,6.98738001645,14.1499734587,69.1421964234,65.6196964234,3.5025,0.02
 01/08  10:00:00,183.353454683,25.382941973,0.31059736433,0.0,6.98738001645,14.1499734587,69.7593529,65.0924204794,3.5025,1.16443242062
 01/08  11:00:00,213.957564288,25.382941973,1.22513268017,0.0,27.9495200658,27.7759469175,68.9407351805,61.9157351805,7.005,0.02
 01/08  12:00:00,236.820217847,25.382941973,1.16773653989,0.0,27.9495200658,27.7759469175,67.6241922303,59.4545066086,7.005,1.16468562171
 01/08  13:00:00,252.632414569,25.382941973,2.16267970751,0.0,41.9242800987,36.8599292233,61.328055242,50.8232015408,9.34,1.16485370121
 01/08  14:00:00,250.813658137,25.382941973,2.17928593213,0.0,41.9242800987,36.8599292233,59.8337059943,50.4737059943,9.34,0.02
 01/08  15:00:00,245.78151925,25.382941973,2.41347638864,0.0,41.9242800987,36.8599292233,56.0362864515,45.5315172603,9.34,1.16476919123
 01/08  16:00:00,242.425104811,25.382941973,2.60055170277,0.0,41.9242800987,36.8599292233,52.9199270905,42.4152177607,9.34,1.16470932981
 01/08  17:00:00,242.82457422,25.382941973,2.72736077866,0.0,41.9242800987,36.8599292233,51.8271935015,41.3223203964,9.34,1.16487310512
 01/08  18:00:00,216.135356882,25.382941973,1.25621219045,0.0,27.9495200658,27.7759469175,61.7282362086,54.7032362086,7.005,0.02
 01/08  19:00:00,228.642516156,25.382941973,0.644524760473,0.0,13.9747600329,18.6919646116,70.570069979,64.7354202169,4.67,1.16464976202
 01/08  20:00:00,215.866991703,25.382941973,0.585540411048,0.0,13.9747600329,18.6919646116,72.9659260234,67.131249215,4.67,1.16467680841
 01/08  21:00:00,201.89649648,25.382941973,0.375163686403,0.0,13.9747600329,18.6919646116,82.8509114179,78.1609114179,4.67,0.02
 01/08  22:00:00,176.561301957,25.382941973,0.18166167248,0.0,13.9747600329,18.6919646116,51.8709746882,46.0365714625,4.67,1.16440322572
 01/08  23:00:00,117.728856993,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 01/08  24:00:00,147.432833017,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 01/09  01:00:00,122.871527753,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49923719355,0.0,2.335,1.16423719355
 01/09  02:00:00,112.385095225,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/09  03:00:00,108.930463794,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/09  04:00:00,104.366783569,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/09  05:00:00,106.788234227,0.0,0.0,0.0,3.49369000822,9.08398230582,3.499260201,0.0,2.335,1.164260201
 01/09  06:00:00,102.281723378,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 01/09  07:00:00,147.13740258,25.382941973,0.0,0.0,13.9747600329,18.6919646116,179.190756486,174.500756486,4.67,0.02
 01/09  08:00:00,145.363596877,25.382941973,0.0,0.0,13.9747600329,18.6919646116,194.911710592,189.077279092,4.67,1.16443150083
 01/09  09:00:00,216.151443648,25.382941973,0.0706441569795,0.0,34.9369000822,32.3179380704,183.34673006,175.15423006,8.1725,0.02
 01/09  10:00:00,241.538103011,25.382941973,0.38835687094,0.0,62.886420148,41.4019203762,165.055516461,153.383279007,10.5075,1.16473745368
 01/09  11:00:00,233.610521432,25.382941973,0.643681628669,0.0,62.886420148,41.4019203762,147.434368029,135.761939088,10.5075,1.16492894146
