Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/02  24:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/03  01:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/03  02:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/03  03:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/03  04:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/03  05:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/03  06:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/03  07:00:00,24.5595781988,9.14375392436,0.0,0.0,5.48122459637,1.0115996781,17.997416956,17.997416956
 01/03  08:00:00,39.1009840336,9.14375392436,0.0,0.0,21.9248983855,5.05799839049,11.5481280743,11.5481280743
 01/03  09:00:00,55.6051235237,9.14375392436,0.0,0.0,38.3685721746,8.09279742479,8.41620191617,8.41620191617
 01/03  10:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,5.9697336639,5.9697336639
 01/03  11:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,4.16287685367,4.16287685367
 01/03  12:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,2.6045832985,2.6045832985
 01/03  13:00:00,61.0863481201,9.14375392436,0.0,0.0,43.8497967709,8.09279742479,2.14612021522,2.14612021522
 01/03  14:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,1.19722644226,1.19722644226
 01/03  15:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,1.40175894327,1.40175894327
 01/03  16:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,1.93859225747,1.93859225747
 01/03  17:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,2.54759501068,2.54759501068
 01/03  18:00:00,23.4644058348,0.0,0.0,0.0,16.4436737891,4.04639871239,0.0,0.0
 01/03  19:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/03  20:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/03  21:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/03  22:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/03  23:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/03  24:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/04  01:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/04  02:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/04  03:00:00,15.6197182675,0.203893993005,0.0,0.0,5.48122459637,1.0115996781,3.46145670343,3.46145670343
 01/04  04:00:00,15.924341777,0.508517502553,0.0,0.0,5.48122459637,1.0115996781,8.90502578303,8.90502578303
 01/04  05:00:00,16.1483542592,0.73252998475,0.0,0.0,5.48122459637,1.0115996781,12.9696927372,12.9696927372
 01/04  06:00:00,16.3742546099,0.958430335483,0.0,0.0,5.48122459637,1.0115996781,17.0226010099,17.0226010099
 01/04  07:00:00,24.5595781988,9.14375392436,0.0,0.0,5.48122459637,1.0115996781,32.1815999191,32.1815999191
 01/04  08:00:00,39.1009840336,9.14375392436,0.0,0.0,21.9248983855,5.05799839049,21.4800875144,21.4800875144
 01/04  09:00:00,55.6051235237,9.14375392436,0.0,0.0,38.3685721746,8.09279742479,9.92186259799,9.92186259799
 01/04  10:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,5.97381756788,5.97381756788
 01/04  11:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,3.55233952937,3.55233952937
